batch_id,group_name,product_id,product_name,risk_level,recommended_decision,blocker,operator_action,review_priority
BATCH_3,FASHION_AND_APPAREL,f61639e6-b708-4bd2-aca3-d14a118ed80f,ADVO [New Series] Microfiber T-Shirt Men Jersey Round Neck T shirt Short Sleeve Baju Jersi Lelaki Plain Unisex Quick Dry Baju Jersi Lelaki Cepat Kering Bernafas Ringan Lembut Lengan Pendek Leher Bulat,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,ELECTRONICS_AND_GADGETS,064bde5e-2153-4f62-811b-6c8858a9325f,Cute Candy Random Color Cable Protector for all Type Round Cable Earphone Handsfree Protector Pelindung Kabel Silicone Electronic Accessories,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,ELECTRONICS_AND_GADGETS,51c07698-616d-4556-9f34-4426b751af5c,"NIUMO - Kabel pengecas USB Type C, fungsi 4 dalam 1, pengecasan pantas maksimum 240W, diperbuat daripada bahan silikon cecair dan aloi aluminium, kabel data",LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,ELECTRONICS_AND_GADGETS,bed7a64b-89c7-4c6c-9ca9-50b3179013e1,【1yr Warranty】 MCDODO MALAYSIA Borong Strong SR Nylon Braided USB to iP Type C Micro Data Cable 1 Meter CA 2261 2271 2281 1301 (No cut off function and led) Accessories Fast Charging Phone Metal Charger Mobile,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,ELECTRONICS_AND_GADGETS,ec2c8e7d-bdd4-4df3-88c4-9330fed2a3f7,"(W)UGREEN PD20W Fast Charger Pengecas Pantas, Palam UK, dengan Set Kabel, Serasi dengan iPhone 8-16 Pro Max Samsung S25 Ultra Android Cellphone Mobile Phone Siri, SKU: 70297",LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,AUTO_AND_TOOLS,91e38d6f-1194-45b6-be60-c898695443b4,Ringgit Home Shop 3PCS/Set Set Pengisar Sayur Alat Dapur / Multifunctional Stainless Steel Practical Drain Vegetable Grater Set Kitchen Tools 3PCS/Set,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,HOUSEHOLD_CARE,07175d3f-c02b-48c6-87e6-ca07e8cd4445,Cadar Set Getah Keliling 2in1 Single 4in1 Queen Fitted Bedsheet Set Bedding Soft Mesin Basuh 360 Fully Fitted,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,HOUSEHOLD_CARE,0c8fce95-88a9-444a-a880-6ba87a7a76b2,(Ready Stock) Anti Slip Splicing PVC Bathroom Toilet Kitchen Floor Mat Non Slip Mat Toilet Floor Mat 30*30cm,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,HOUSEHOLD_CARE,0d58bd3c-b1f9-49d0-a83b-0165fc821bfa,📢READY STOCK📢 Pelapik Sangkar Pet Cage Floor Mat Plastic Foot Pad Slab Cat Rabbit Pelapik Alas Sangkar Arnab Kucing,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,HOUSEHOLD_CARE,0f7f516d-305e-4719-a3bc-b59e524ab019,Fitted Bedsheet 4in1 Queen Size King Single Size Bed Sheet Cadar Cadar Murah Hebat Bedding Soft,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,HOUSEHOLD_CARE,111d4f87-6ba5-4fff-88b2-76039a43fcd5,80s Tisu Kertas Dapur Pakai Buang Pengganti Mop Lap Pinggan 80s Disposable Disposable Dish Paper Towels Tissue Tisu Mop Replacement Supplies,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,HOUSEHOLD_CARE,2f4547af-b84d-4d97-a162-a0bd533a3ad8,DOUBLE C Premium Bedding Set Single/Queen/King Cute Collection Bedsheet Set Cadar Getah Keliling Sarung Tilam Cadar Viral,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,HOUSEHOLD_CARE,34b15f50-e311-43c4-bacc-6ca8536cb2c5,Fridge Magnet Hari Guru 55MM 2026 - Hadiah Terbaik untuk Guru Anda!,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,HOUSEHOLD_CARE,365138d1-3ff1-4622-9135-c4580dca23df,TOYO-G 4T Fuel System Cleaner Motorbike (50ml),LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,HOUSEHOLD_CARE,3bedd53f-4910-4c5b-945f-4aa7e56d18b4,Stiker Dinding PVC Mewah Dan Elegan 106×300cm Kalis Air Bertekstur 3D Tebal Tahan Calar Tahan Lasak Untuk Hiasan Dinding Rumah Dan Kedai,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,HOUSEHOLD_CARE,6c34369a-4903-4e71-8ebd-e76d01c634e5,CLASSY 6XXXL Size Karpet Velvet Paling Besar Anti Slip TOP DESIGNS Baldu Living Room Carpet Mats Textiles Non-slip Anti-skid water-absorbing mat karpet cantik KARPET RUANG TAMU,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,HOUSEHOLD_CARE,7be86ad7-d7be-4af3-a939-85340d6fdf53,【Sudah jual lebih 1M】30x60cm Marble Wall Tile Paper Kitchen Wall Sticker Wall Paper Bathroom Wallpaper Waterproof Tile Sticker Wallpaper Dinding Hiasan Bilik Home Pelekat Ruang Tamu,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,HOUSEHOLD_CARE,7d4b1006-6db3-46a2-9fd0-1ffb23140da4,DOUBLE C Cadar Set Getah Keliling (2in1 Single/ 4in1 Queen) Fitted Bedsheet Set Bedding Soft,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,HOUSEHOLD_CARE,82dcf45b-e7db-4f5f-8984-f4a43dbbe31f,Kg/1000g 1PCS Sleeping Pillow Viral Bantal Tidur Bantal Hotel Cotton Bedding Soft,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,HOUSEHOLD_CARE,8718cc60-e000-4514-8267-9f8c3453b55a,KUN AirySoft plain Color-Earth Nature Series 01 Pillowcase/ Bolster case/ Fitted Bedsheet/ Quilt Cover ALACART ITEM/ Single/ SuperSingle/ Queen/ King 3in1 Bedsheet Set/ 4in1 Bedsheet set/ 4in1 Quilt Cover set/ 5in1 Quilt Cover set/ 5in1 Bedding set,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,HOUSEHOLD_CARE,8f5b7dca-94b4-4ed1-acbf-7aee92a55ffc,KUN AirySoft plain Color-Modern Urban 01 Pillowcase/ Bolster case/ Fitted Bedsheet/ Quilt Cover ALACART ITEM/ Single/ SuperSingle/ Queen/ King 3in1 Bedsheet Set/ 4in1 Bedsheet set/ 4in1 Quilt Cover set/ 5in1 Quilt Cover set/ 5in1 Bedding set,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,HOUSEHOLD_CARE,957888ae-e9e9-49b1-be58-60af7241ce66,Tuala Hotel KUALITI Baik Saiz 70x140cm / XL 90x160cm / 50x100cm / 35x75cm / 30x30cm / 25x25cm Serap Air Cepat Kering Tak Cabut Bulu Tak Keluar Warna Pilihan banyak,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,HOUSEHOLD_CARE,95e258cd-a4c0-466e-aedb-df4d50600966,Shiplap board papan shiplap hiasan dinding wall decoration,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,HOUSEHOLD_CARE,9c1a1843-6d1d-48e0-97df-a4b493e12d56,MY Ready Stock 100Pcs Colorful Chenille Stems Pipe Cleaners Assorted Colours Art and Craft,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,HOUSEHOLD_CARE,b72ac356-c9d2-4a7c-a43e-9038e758969e,A4 A3 Magnetic Photo Frame Self-adhesive Picture Display Board Wall Stick Frame Photo Painting Bingkai Magnet Gambar Dinding Certificate Office Adhesive Wall Gambar Magnet Frame,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,HOUSEHOLD_CARE,d024b3f4-6eba-4c41-afa5-59a321947af8,(Buy 5 Pack Free 1 Pack) Hanger Baju (1 Pack= 6pcs) Clothes Hanger Penyangkut Baju Plastik Hanger Non Slip,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,HOUSEHOLD_CARE,d6c1de88-f453-4878-b704-5ffe282da6cc,KUN AirySoft plain Color-Earth Nature Series 02 Pillowcase/ Bolster case/ Fitted Bedsheet/ Quilt Cover ALACART ITEM/ Single/ SuperSingle/ Queen/ King 3in1 Bedsheet Set/ 4in1 Bedsheet set/ 4in1 Quilt Cover set/ 5in1 Quilt Cover set/ 5in1 Bedding set,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,HOUSEHOLD_CARE,eaed2125-9f0a-4b00-879c-893fad2e3fa8,SUPAMO Cotton Comforter Blanket Quilt Selimut Tilam Bedsheet Cadar Good Comforters Quilts Blankets Single Queen King,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,HOUSEHOLD_CARE,ecf837e7-120a-4123-bb74-94a8e80277f5,KKBS CURTAIN Canola Langsir 80%+ Blackout Plain Cangkuk & Ring (Canola Curtain Minimalist Hook & Eyelet) Curtains Custom Sliding Fabric Soft Textiles Fabric Soft,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,HOUSEHOLD_CARE,eee2d2b9-d07b-42cb-b6a8-8cd5e126ad0d,[SINGLE ITEM ONLY] KUN AirySoft Plain Color Pillowcase/Bolster case/Bedsheet Queen King,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,HOUSEHOLD_CARE,ef9c117e-7f3e-4df4-8434-d4b6f33d2aef,Wooden Curtain Rod Batang Langsir Kayu Langsir Murah 28mm (Free Screw & Wall Plug) 4ft - 12ft,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,LAUNDRY_CARE,051f619d-be08-4d93-8eb8-8d5cb4cffc38,Downy 400ML Sunrise Fresh Cecair Pelembut Fabrik Pekat / Downy 400ML Sunrise Fresh Concentrated Fabric Conditioner (Fabric Softener),LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,LAUNDRY_CARE,29db89c6-c7dd-4f09-8b85-9862253e1152,Sabun Dobi Malaya Combo isi ulang 10 KG (5+5kg/L),MEDIUM_RISK_NEEDS_MANUAL_COPY_CHECK,NEEDS_COPY_EDIT,MEDIUM_RISK_NEEDS_MANUAL_COPY_CHECK,Audit copywriting USP claims,LOW
BATCH_3,FOOD_AND_BEVERAGE,013c47d4-abfc-4c70-8f1f-4e775b4e3216,Doorgift Chocojar Size 100ml 30 gram Kokojar Balang Cereal Coklat Gelap Chocojar Premium,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,FOOD_AND_BEVERAGE,0b2d2726-42fc-436a-b493-ceca1295f8d9,CandyCrum Choco Cup 10oz (Est 90g) - Choco Dessert Cup | Doorgift & Event | Chocolate | Food | Kudapan | Snacks | Coklat | Snek | Manis | Rangup | Cokelat,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,FOOD_AND_BEVERAGE,0edd26d2-b204-498c-b65f-e1016424514e,HOMEWORTH 17 Pcs Set BPA Free Microwave-safe Multipurpose Food Container /Bekas Kedap Udara,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,FOOD_AND_BEVERAGE,27090e29-3cd9-48c9-8474-8193830f4a5a,"Kicap Mee Kak Zaidah 650g, Masak Mee, Senang Mudah Dan Ringkas, Mee lazat dan sedap, Bihun/Meehun Goreng, Char Kuey Teow, Mee ladna, Nasi Goreng",LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,FOOD_AND_BEVERAGE,5074e792-fde3-4bd6-ab04-b528f793a45e,"Amora’s Soft Cookies Ala Carte (Min Purchase 4, 8, 10, 12 cookies) | Amora’s Biskut Lembut Gebu Cair Dimulut (Beli Sekurangnya 4 Biskut)",LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,FOOD_AND_BEVERAGE,5985b3b4-a785-4347-a3ec-17e4f99ba928,[Keto] BOSSBROTHERS Halal Sambal Belacan 270g,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,FOOD_AND_BEVERAGE,5b1927d1-447a-41f4-8d25-c1efdbe564d9,sedekah item MERYEM latte booster sample(1 pack 7 sachet ),LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,FOOD_AND_BEVERAGE,5f919206-a62d-4507-84a4-24aa42d9f42c,Candycrum Caramel Popcorn (10oz) - Popcorn | Snek | Popcorn Rangup | Sesuai Doorgift & Majlis | Food | Snacks,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,FOOD_AND_BEVERAGE,6beff631-41c6-458b-803c-8f0b85d8bcc9,PONY MALL (Free 50pcs Bag) Kitchen Vacuum Food Sealer Commercial Household Food Vacuum Sealing Packaging Machine UK Type Spot Goods,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,FOOD_AND_BEVERAGE,78e54f77-fcca-4377-9a60-99f1e5a496c7,Rempah ayam madu by kakyah kaftan 100gram,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,FOOD_AND_BEVERAGE,8c88b3c7-82e3-403e-8fbe-ab515739639e,Chia Biji Organik | Organic Chia Seed 100g/200g/400g Beans,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,FOOD_AND_BEVERAGE,9a7f266d-9abe-47a4-a97f-a3e87b5aad07,Dubai Chewy Cookie Marshmallow Mochi Kunafa Arab Crunchy 50g+-,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,FOOD_AND_BEVERAGE,a0be58cd-9bdb-4f1f-a7dc-91b845e2e591,1 Cup Caramel Popcorn (10oz) - Caramel Popcorn | Popcorn Sedap | Doorgift Popcorn | Popcorn Viral | Popcorn Murah Snacks Rangup Food,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,FOOD_AND_BEVERAGE,a96edc07-71fa-4f7f-8edc-cb779b90ae84,SEDEKAH SAMPLE MERYEM LİPOBOND ( 5 SACHET ),LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,FOOD_AND_BEVERAGE,b573d840-4444-4c8e-97a1-96311b6e52ac,"[Kombo] Kokojar Balang Saiz 300ml 5 Jenis Cereal Coklat Gelap Chocojar Premium Donut Fruity, Cookie Crunch, Koko Ball & Mini Crunch Choco jar",LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,FOOD_AND_BEVERAGE,cde9d9cc-7410-4bae-81d3-250d5d535e26,(MINIMUM ODER 15 PCS SEKALI ODER) POPCORN CUP 12 OZ GOODIES DOORGIFT MURAH BY POPCORN PARADISE SNACK FOOD,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,FOOD_AND_BEVERAGE,d9385e4e-7a61-4308-b63e-d165879a9a8a,Sambal Kruk-Kruk Ateen(100GRAM KECIL),LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,FOOD_AND_BEVERAGE,e098f5b7-d155-45e2-82a8-2b717acba9a1,UNICO STEVIA pemanis penganti gula (10 mls) Halal,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,FOOD_AND_BEVERAGE,fc33b279-9df5-4c6e-b78d-a6ee3ef2744e,Hulmers - 1200ML/900ML Thermos Bottle 316 Stainless Steel Tumbler with Handle and Straw Double Layer Insulation Cup,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,FOOD_AND_BEVERAGE,fed133a9-cf23-4c30-9309-e1e5334f93b5,MODOFO Kuali Stainless Steel Anti Karat 24-40cm dengan Pegangan Emas untuk Dapur Gas & Alkohol Cookware Kualitas Tinggi,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,PET_CARE,15dae875-292c-4d5f-833e-8cc9c8e01449,"Bento Wet Cat Food Pouch 50g - 5 Varieties (Chicken Broth, Goat Milk, Salmon, Chicken Mousse, Cod Mousse)",LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,PET_CARE,231016d5-408f-4c67-b5d7-c5819557fea6,Dr. Bites Cooked Chicken Breast For Cat And Dog Juicy Kucing 22g Dada Ayam,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,PET_CARE,b884229a-19cd-449e-808d-2c4bd5a7c4c4,"Petinju Lelaki, Seluar Dalam Sukan Luar, Selesa dan Bernafas, Set 5PCS, Sesuai untuk Lelaki, 2023 Ketibaan Baru",LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,BEAUTY_AND_PERSONAL_CARE,1a2e39e9-5141-4558-aba0-02ec4a2891e0,"Elianto (MINI) Tisu Pembersih ALOE VERA/TEH HIJAU (10 Sheets, Makeup Remover, Moisturising, Senang Tanggal) | {Elianto MINI Cleansing Tissue}",MEDIUM_RISK_NEEDS_MANUAL_COPY_CHECK,NEEDS_COPY_EDIT,MEDIUM_RISK_NEEDS_MANUAL_COPY_CHECK,Audit copywriting USP claims,LOW
BATCH_3,BEAUTY_AND_PERSONAL_CARE,5d38ca10-81b5-409c-a9a9-800e519cf2da,Tanamera Brown Formulation Body Soap 125g | Sabun Badan Tanamera Formulasi Coklat 125g,MEDIUM_RISK_NEEDS_MANUAL_COPY_CHECK,NEEDS_COPY_EDIT,MEDIUM_RISK_NEEDS_MANUAL_COPY_CHECK,Audit copywriting USP claims,LOW
BATCH_3,BEAUTY_AND_PERSONAL_CARE,682698de-e579-4a0e-8000-588dc226ba7e,[LESSXCOCO]Waterproof Mascara Long LastingNatural Curling Eye Lash Makeup Maskara EyelashBlack,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,BEAUTY_AND_PERSONAL_CARE,6836091d-2269-4ade-9f8f-22e0487306b2,Yaya empire vanilla crush | ara johari | mia azahar | Ervan best selling perfume 10 ml,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,BEAUTY_AND_PERSONAL_CARE,6c70428f-3dbd-43e8-ba70-3023e87aee64,[KKM] FEREENA GLUTA SOAP 10g,MEDIUM_RISK_NEEDS_MANUAL_COPY_CHECK,NEEDS_COPY_EDIT,MEDIUM_RISK_NEEDS_MANUAL_COPY_CHECK,Audit copywriting USP claims,LOW
BATCH_3,BEAUTY_AND_PERSONAL_CARE,6fe5946d-1740-479e-a383-bb2ac319ee22,BUY 3 TAKE 2【Tawaran lstimewa】 BAIYAOLANG 20g Salappenjagaan badan,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,BEAUTY_AND_PERSONAL_CARE,7326285d-c203-46b8-84ac-09124280123a,BIOAQUA Centella Collagen Hydrating Moisturizing Refreshing Moisturizing Facial Mask (1pcs) Face Skincare,MEDIUM_RISK_NEEDS_MANUAL_COPY_CHECK,NEEDS_COPY_EDIT,MEDIUM_RISK_NEEDS_MANUAL_COPY_CHECK,Audit copywriting USP claims,LOW
BATCH_3,BEAUTY_AND_PERSONAL_CARE,86c1f88d-dbf8-46f5-bd11-a56f37a6d07c,PERFUME PARADISE PEN FOR WOMEN - PACKAGING BARU (10 ML) PARFUM,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,BEAUTY_AND_PERSONAL_CARE,907e2b91-de14-4596-81e8-47a7836d3f93,PERFUME PARADISE CLEAN & LINEN EDITION - PEN 10ML PARFUM,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,BEAUTY_AND_PERSONAL_CARE,935f5fad-b26c-4b0a-a046-21c2ec16e5d3,SUISCO | Sabun Mandi Penaik Aura Wangi Saiz 500ml Aura Body Wash,MEDIUM_RISK_NEEDS_MANUAL_COPY_CHECK,NEEDS_COPY_EDIT,MEDIUM_RISK_NEEDS_MANUAL_COPY_CHECK,Audit copywriting USP claims,LOW
BATCH_3,BEAUTY_AND_PERSONAL_CARE,939ae510-3de0-4135-8f6c-d1345b767f02,[NEW] SKINTIFIC Cover Glow Perfect Cushion Foundation Full Coverage Instant glowing finish | 10-Hour Long-Lasting Wear,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,BEAUTY_AND_PERSONAL_CARE,9ef257e3-00b1-4f50-b7d9-419b8b2403a7,MERYCODE Lip Serum Bibir Warna Termal Adaptif Nutrisi Mendalam Semula Jadi Kilau Kaca Transparen Mengurangkan Garis Bibir Treatments Lipstik,MEDIUM_RISK_NEEDS_MANUAL_COPY_CHECK,NEEDS_COPY_EDIT,MEDIUM_RISK_NEEDS_MANUAL_COPY_CHECK,Audit copywriting USP claims,LOW
BATCH_3,BEAUTY_AND_PERSONAL_CARE,a6cb7bfb-9263-40fd-a77d-6383bd3ff463,AQUABLANCE Pewangi Kereta & Rumah 200g Balm Fragrance Air Freshener Solid Perfume Aromatherapy untuk Kereta Rumah Bilik Tidur Toilet,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,BEAUTY_AND_PERSONAL_CARE,b2f4b3eb-30ae-48fb-bc53-31bf8526b3eb,PERFUME PARADISE MAJESTIC EDITION - PEN 10ML PARFUM,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,BEAUTY_AND_PERSONAL_CARE,b38e2c7e-993e-4456-8467-a4c3720cef92,Maybelline Super Stay Matte Ink 16H Long Wear Liquid Lipstick | Transfer Proof | Best selling matte liquid lipstick,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,BEAUTY_AND_PERSONAL_CARE,b55d80f1-9a8a-4a18-af99-6f2636dad879,"KAXIER Eyeshadow Two-tone Cream Eyeshadow Stick, Brightener Eyeshadow Pencil Crayon, High Pigmented Eye Shadow Pen, Eye Highlighter Stick, Straight-up Classy Makeup",MEDIUM_RISK_NEEDS_MANUAL_COPY_CHECK,NEEDS_COPY_EDIT,MEDIUM_RISK_NEEDS_MANUAL_COPY_CHECK,Audit copywriting USP claims,LOW
BATCH_3,BEAUTY_AND_PERSONAL_CARE,b6215416-cc29-4af8-8933-afcf7db1fc14,[NEW 2026] ANAS Powder Blusher DUO #06,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
